1118871,occ,,,140997,Plesiosauria indet.,unranked clade,246043,,Plesiosauria,,unranked clade,36454,Late Maastrichtian,,70.6,66,Gasparini et al.,2007,46152,Chordata,Reptilia,Plesiosauria,,,,,,,-66.678329,-39.772221,"TrapalcÌ_, locality A",,,AR,RÌ_o Negro,,stated in text,seconds,small collection,,gp_mid,-53.81,-40.18,291,AR,,JagÌ_el,MalargÌ_e,,bed,,,,,,,,1.5 m below the Cretaceous/Paleogene boundary,"Laminated, olive green mudstone",mudstone,"planar lamination,green",,,Y,,,,,,marine indet.,,middle platform level,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Hector Cabaza and Museo Municipal de Lamarque,1998-2001,"MML, Museo Municipal de Lamarque, Rio Negro, Argentina",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, L. Salgado, and A. Parras. 2007. Late Cretaceous plesiosaurs from northern Patagonia, Argentina. Geological Journal 42:185-202"
1119049,occ,,,26749,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Maastrichtian,,72.1,66,Gasparini et al.,2001,46158,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-67.466667,-42.916668,La Colonia,,,AR,Chubut,,stated in text,minutes,,,gp_mid,-55.31,-42.98,291,AR,,La Colonia,,,formation,,,,,,,,"Fossil localities described from ""second facies association of the La Colonia Formation.."" (Albino, 2000:248). No further stratigraphic data provided.",,,,,,,,,,,,estuary/bay,,"Depositional environment described as ""...estuary, tidal flat, or coastal plain environment, influenced both by occasional high fresh water stream flow from the continent and tidal occurrences from the sea..."" (Albino, 2000:249).",,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,"field collection,survey of museum collection,observed (not collected)",,"some macrofossils,some microfossils",9 specimens,,,,,"Additional taxa listed from second facies include: fishes, turtles, crocodiles, plesiosaurs, dinosaurs, mammals. No additional information is provided.",marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"Z. Gasparini, S. Casadio, and M. Fernandez, L. Salgado. 2001. Marine reptiles from the Late Cretaceous of northern Patagonia. Journal of South American Earth Sciences 14:51-60"
1119053,occ,,,106075,Mosasaurinae indet.,subfamily,122598,,Mosasaurinae,,subfamily,122598,Maastrichtian,,72.1,66,Gasparini et al.,2001,46158,Chordata,Reptilia,Squamata,Mosasauridae,,,,,,-69.800003,-35.849998,Liu Malal 3,,,AR,Mendoza,,based on nearby landmark,minutes,outcrop,"The Neuquen Basin northwestern Patagonia.  Lat and long Bardas Blancas, Argentina.",gp_mid,-55.41,-35.69,291,AR,,Roca,Malargue,,formation,,,,,,,,,"Limestones.  From the published stratigraphic section: predominately sequences of course grained mudstone, wackestone, packstone and grainstone with medium grained shale and fine to medium grained sandstone with some planar bedding and fossils.\r\n\r\n","""limestone""","planar lamination,fine,medium,shelly/skeletal",lithified,,Y,,,,,,shallow subtidal indet.,,,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,terrestrial,,actively mobile,,,,,,hydroxyapatite,,,,,"Z. Gasparini, S. Casadio, and M. Fernandez, L. Salgado. 2001. Marine reptiles from the Late Cretaceous of northern Patagonia. Journal of South American Earth Sciences 14:51-60"
1119054,occ,,,106075,Plesiosauria indet.,unranked clade,246043,,Plesiosauria,,unranked clade,36454,Maastrichtian,,72.1,66,Gasparini et al.,2001,46158,Chordata,Reptilia,Plesiosauria,,,,,,,-69.800003,-35.849998,Liu Malal 3,,,AR,Mendoza,,based on nearby landmark,minutes,outcrop,"The Neuquen Basin northwestern Patagonia.  Lat and long Bardas Blancas, Argentina.",gp_mid,-55.41,-35.69,291,AR,,Roca,Malargue,,formation,,,,,,,,,"Limestones.  From the published stratigraphic section: predominately sequences of course grained mudstone, wackestone, packstone and grainstone with medium grained shale and fine to medium grained sandstone with some planar bedding and fossils.\r\n\r\n","""limestone""","planar lamination,fine,medium,shelly/skeletal",lithified,,Y,,,,,,shallow subtidal indet.,,,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,field collection,,,,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,,"Z. Gasparini, S. Casadio, and M. Fernandez, L. Salgado. 2001. Marine reptiles from the Late Cretaceous of northern Patagonia. Journal of South American Earth Sciences 14:51-60"
1163778,occ,,,149632,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Late Maastrichtian,,70.6,66,Otero et al.,2013,47947,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,,,-56.710556,-64.268059,Isla Marambio (central part),,Plesiosaur locality,AA,,,stated in text,seconds,small collection,"15km southeast of James Ross Island, about 1550m south of LÌ_pez de Bertodano Bay",gp_mid,-70.63,-59.33,803,AA,,LÌ_pez de Bertodano,,,bed,,,,,,,,Klb9 unit,"Comprising mainly friable sandy siltstones with a yellow to grey color, variable in hardness, but relatively constant in grain size and mud percentage (Macellari, 1988). The age of this formation was assigned by the latter author to the Maastrichtian-Paleocene, based on mollusks (Zinsmeister, 1979; 1982), microfossils\r\n(Huber, 1988) and palynomorphs (Askin, 1989), and thereafter constrained to the latest Maastrichtian based on different stratigraphic criteria (Crame et al., 2004). The LÌ_pez de Bertodano Formation was divided into 10 informal units (Macellari, 1984; 1988), named from base to roof as Klb1 to Klb9 which are late Maastrichtian in age, while the uppermost KTplb10 includes strata of Paleocene age. Specimen SGO.PV.6523 was recovered from the upper portion of the Klb9 unit",siltstone,"gray,yellow",poorly lithified,sandy,,,,,,,platform/shelf-margin reef,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,,MLP,,,,RAO (author),11-Jan,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-Acuna, and A. O. Vargas, D. Rubilar-Rogers, R. E. Yury-Yanez, C. S. Gutstein. 2013. Additions to the diversity of elasmosaurid plesiosaurs from the Upper Cretaceous of Antarctica. Gondwana Research "
1171094,occ,29279,,150921,Aristonectes n. sp. quiriquiensis,species,281433,,Aristonectes quiriquiensis,,species,281433,Late Maastrichtian,,70.6,66,Otero et al.,2014,48755,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,1,specimens,-72.977776,-36.594444,"CocholgÌ_e village, sea coast",,,CL,Biobio,,stated in text,seconds,small collection,"The specimen documented here was discovered on the sea coast at the village of CocholgÌ_e (36å_35'40''S; 72å_58'40''W), a coastal hamlet located in the BiobÌ_o Region, 25 km north of ConcepciÌ_n, and approximately 400 km S of Santiago, in central Chile. Turtle and plesiosaur found ca. 1 m apart.",gp_mid,-59.01,-35.95,291,CL,,Quiriquina,,,group of beds,,,,,,,,"The sediments exposed along the coast north and south of Cocholgue are Maastrichtian to Paleogene in age and include complete and well-exposed sections of the Quiriquina Formation (BirÌ_-BagÌ_czky, 1982; Stinnesbeck, 1986). Cocholgue was designated a paratype locality of the Quiriquina Formation by BirÌ_-BagÌ_czky (1982)...The Quiriquina Formation was initially considered to be Campanian‰ÛÒMaastrichtian in age based on abundant and diverse ammonoids and bivalves (e.g., BirÌ_-BagÌ_czky, 1982), but subsequent revisions of the ammonoid assemblage refined the age to Maastrichtian (Stinnesbeck, 1986) and then to upper Maastrichtian (Stinnesbeck, 1996; Salazar et al., 2010; Stinnesbeck et al., 2012)...The holotype specimen was found in upper levels of the formation, around 5 m below the contact with the overlying Curanilahue Formation (Eocene), being the youngest occurrence of a plesiosaurian in the unit","The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m\r\n""The unit is comprised by a basal fossiliferous microconglomerate and cross-bedded yellow sandstone, directly overlying a paleocliff of Paleozoic slates. The basal transgressive sand and conglomerate horizon is between 1.5 and 2 m thick and contains marine invertebrates. The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m (Fig. 2). The fossil-bearing level is placed in the upper portion of the unit, about 5 m below the erosive contact with the Curanilahue Formation of Eocene age.""",sandstone,"bioturbation,concretionary,glauconitic",,,,sandstone,"""cross stratification"",yellow",,calcareous,Y,marine indet.,,,macrofossils,some,some,,,,,,body,good,parautochthonous,,,,,,,occasional,,,,taxonomic,"surface (float),surface (in situ),field collection",,,,,M. E. Suarez,2001‰ÛÒ,"The present specimen was recovered in two excavations at the beach near CocholgÌ_e. In 2001, one of the authors (M.E.S.) collected a partial skull, mandibular fragments, and twelve anterior cervical vertebrae that were exposed in the intertidal zone. The anterior portion was already lost due to erosion. This material was later described by SuÌÁrez and Fritis (2002) and referred to the genus Aristonectes. Species-level identification was precluded at that time due to the lack of preparation. A second excavation was independently executed at the same site in early 2009 and was carried out by a team of the\r\nUniversidad de ConcepciÌ_n (Chile) and the Institut fur Geowissenschaften, UniversitÌ_t Heidelberg (Germany). This excavation recovered 119 blocks of sandstone, most of them with bony material, some damaged due the degradation of the bones by periodic seawater immersion that turned the more delicate portions into brittle surfaces. Also, several contacts were lost as sandstone blocks were cut out of the beach with a rock saw at low tide. The precise location of both excavations (skull in 2001 and postcranial skeleton in 2009) was identified during 2009 by two of the authors (R.A.O., D.R.R.), confirming that they were recovered from the same stratigraphic layer and separated by a distance of only 1.5 m. The taphonomic distribution of bones was consistent in the two excavations, indicating a north-south directed dispersal pattern of the skeleton (Fig. 2), with the skull and anterior vertebrae directed to the south and the trunk to the north. Bones recovered in each excavation are anatomically complementary, also indicating that they result from a single skeleton, and despite intensive searches on site no other vertebrate remains were observed, further suggesting that both excavations produced material from a single individual. Finally, measurements of the cervical centra (including correlated VLI indexes sensu Brown, 1981; O'Keefe and Hiller, 2006), and taphonomic features such as a similar pattern of distortion with cervical vertebrae crushed to the right side, are also consistent with a single individual",,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and F. R. O.'Keefe, J. P. O.'Gorman, W. Stinnesbeck, M. E. SuÌÁrez, D. Rubilar-Rogers, C. Salazar, L. A. Quinzio-Sinn. 2014. Aristonectes quiriquinensis sp. nov., a new highly derived elasmosaurid from the upper Maastrichtian of central Chile. Journal of Vertebrate Paleontology 34(1):100-125"
1200202,occ,,,88070,Nyctosaurus n. sp. lamegoi,species,162919,,Nyctosaurus lamegoi,,species,162919,Maastrichtian,,72.1,66,Price,1953,31948,Chordata,Reptilia,Pterosauria,,Nyctosaurus,,,1,specimens,-34.799999,-7.25,Right bank of Rio Gramame (Sphenodiscus zone),,,BR,ParaÌ_ba,,based on nearby landmark,seconds,outcrop,"SPECIFIC LOCATION: Rio Gramame, Fazenda do Congo, 3-4 mi. S of Parahyba, Parahyba do Norte, Brazil. LAT/LONG: estimated based on Rio Gramame, Brazil.",gp_mid,-14.36,-13.62,201,BR,,,,,bed,,,,,,,,"STRATIGRAPHIC RELATIONS: From unknown lithostratigraphic unit. AGE: Maastrichtian, on the basis of ammonite biostratigraphy. STRATIGRAPHIC POSITION: From unknown position within local stratigraphic section.","SPECIFIC LITHOLOGY: Gray limestone. LITHIFICATION: Lithified, on the basis of figured specimens and facies description.","""limestone""",gray,lithified,,,,,,,,carbonate indet.,,"ENVIRONMENT: Not stated in text, but apparently shallow marine carbonate.",macrofossils,,,,,,,,"body,mold/impression",,,,,,,,,,,,"TAPHONOMY: Not stated in text, but apparently preserved as molds on the basis of figured specimens.",taxonomic,"surface (in situ),survey of museum collection",,,,,,,COLLECTOR: Unknown. REPOSITORY: Geological Survey of Brazil.,"COVERAGE: Exhaustive for ammonoids, with other taxa also listed. NOMENCLATURE: Authoritative publication, with antiquated nomenclature, but with species-resolution identifications.",marine,,actively mobile,volant,,piscivore,,,hydroxyapatite,,,,marine invertebrate,"L. I. Price. 1953. A presenÌ_a de PterosÌÁuria no CretÌÁceo Superior do Estado da ParaÌ_ba [The presence of Pterosauria in the Upper Cretaceous of ParaÌ_ba state]. MinistÌ©rio da Agricultura, Departamento Nacional da ProduÌ_Ì£o Mineral, DivisÌ£o de Geologia e Mineralogie, Notas Preliminares e Estudos 71:1-12"
1204810,occ,,,13309,Pliosaurus sp.,genus,36505,,Pliosaurus,,genus,255057,Late Maastrichtian,,70.6,66,Lambrecht,1929,6052,Chordata,Reptilia,Plesiosauria,Pliosauridae,Pliosaurus,,,,,-73.116669,-36.716667,"west end, BahÌ_a San Vicente",,Talcahuano,CL,ConcepcÌ_on,,based on nearby landmark,minutes,small collection,"""in the west end of San Vicente Bay, southwest of Talcahuano"" (Chiappe 1991) or ""Cliff at west end of BahÌ_a San Vicente, on the southern point of PenÌ_nsula Tumbes"" (Olson 1992)",gp_mid,-59.18,-36.05,291,CL,,Quiriquina,Arauco,,group of beds,,,,,,,,,"""mixed conglomerates, coquina, and sandstones""","""mixed carbonate-siliciclastic""",,,,Y,,,,,,transition zone/lower shoreface,,"""thick intertidal to offshore marine unit""","macrofossils,mesofossils",,some,,,,,,body,,parautochthonous,,,,,,,,,,,taxonomic,"field collection,survey of museum collection",,,,,W. Wetzel,1923‰ÛÒ1924,,tarsometatarsus,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"K. Lambrecht. 1929. Neogaeornis wetzeli, n. g., n. s., der erste Kreidevogel der sÌ_dlichen HemisphÌ_re [Neogaeornis wetzeli n. g. n. sp. the first Cretaceous bird from the Southern Hemisphere]. PalÌ_ontologische Zeitschrift 11:121-128"
1204811,occ,,,13309,Cimoliasaurus sp.,genus,36464,,Cimoliasaurus,,genus,36464,Late Maastrichtian,,70.6,66,Lambrecht,1929,6052,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Cimoliasaurus,,,,,-73.116669,-36.716667,"west end, BahÌ_a San Vicente",,Talcahuano,CL,ConcepcÌ_on,,based on nearby landmark,minutes,small collection,"""in the west end of San Vicente Bay, southwest of Talcahuano"" (Chiappe 1991) or ""Cliff at west end of BahÌ_a San Vicente, on the southern point of PenÌ_nsula Tumbes"" (Olson 1992)",gp_mid,-59.18,-36.05,291,CL,,Quiriquina,Arauco,,group of beds,,,,,,,,,"""mixed conglomerates, coquina, and sandstones""","""mixed carbonate-siliciclastic""",,,,Y,,,,,,transition zone/lower shoreface,,"""thick intertidal to offshore marine unit""","macrofossils,mesofossils",,some,,,,,,body,,parautochthonous,,,,,,,,,,,taxonomic,"field collection,survey of museum collection",,,,,W. Wetzel,1923‰ÛÒ1924,,tarsometatarsus,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"K. Lambrecht. 1929. Neogaeornis wetzeli, n. g., n. s., der erste Kreidevogel der sÌ_dlichen HemisphÌ_re [Neogaeornis wetzeli n. g. n. sp. the first Cretaceous bird from the Southern Hemisphere]. PalÌ_ontologische Zeitschrift 11:121-128"
1211356,occ,,,157301,Aristonectinae indet.,unranked clade,245647,,Aristonectinae,,unranked clade,245647,Late Maastrichtian,,70.6,66,Otero et al.,2014,51720,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,1,individuals,-72.568054,-35.800556,"Mariscadero, southern Pelluhue",,,CL,,,,seconds,,"Pelluhue (35å¡ 8' 2"" S, 72å¡ 34' 5"" W) is in central Chile, about 320 km southwest of Santiago (Fig. 1). The southern part of the town, Mariscadero",gp_mid,-58.4,-35.25,291,CL,,Quiriquina,,Lower levels,,,,,,,,,"Lower levels of the Quiriquina Formation, lower upper Maastrichtian.",The plesiosaur specimens SGO.PV.6507 and 6506 were found in this sandstone layer,sandstone,,,,,,,,,,marine indet.,,,macrofossils,some,some,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Castillo and Pelluhue locals,1992-1993,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and A. O. Vargas, D. Rubilar-Rogers. 2014. A new postcranial skeleton of an elasmosaurid plesiosaur from the Upper Cretaceous of central Chile and reassessment of Cimoliasaurus andium Deecke. Cretaceous Research 50:318-331"
1211357,occ,,,157301,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Late Maastrichtian,,70.6,66,Otero et al.,2014,51720,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,1,individuals,-72.568054,-35.800556,"Mariscadero, southern Pelluhue",,,CL,,,,seconds,,"Pelluhue (35å¡ 8' 2"" S, 72å¡ 34' 5"" W) is in central Chile, about 320 km southwest of Santiago (Fig. 1). The southern part of the town, Mariscadero",gp_mid,-58.4,-35.25,291,CL,,Quiriquina,,Lower levels,,,,,,,,,"Lower levels of the Quiriquina Formation, lower upper Maastrichtian.",The plesiosaur specimens SGO.PV.6507 and 6506 were found in this sandstone layer,sandstone,,,,,,,,,,marine indet.,,,macrofossils,some,some,,,,,,body,,,,,,,,,,,,,taxonomic,,,,,,Castillo and Pelluhue locals,1992-1993,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero, S. Soto-AcuÌ±a, and A. O. Vargas, D. Rubilar-Rogers. 2014. A new postcranial skeleton of an elasmosaurid plesiosaur from the Upper Cretaceous of central Chile and reassessment of Cimoliasaurus andium Deecke. Cretaceous Research 50:318-331"
1223289,occ,30298,,91416,Aristonectes sp.,genus,36459,,Aristonectes,,genus,36459,Late Maastrichtian,,70.6,66,Otero and O'Gorman,2013,44142,Chordata,Reptilia,Plesiosauria,Elasmosauridae,Aristonectes,,,1,individuals,-73.055275,-36.611389,Las Tablas Bay,,Quiriquina Island,CL,,,stated in text,seconds,outcrop,"Las Tablas Bay, on Quiriquina Island, Biobio Region, central Chile",gp_mid,-59.09,-35.96,291,CL,,Quiriquina,,,formation,,,,,,,,,"Formation consists of a basal conglomerate, cross-bedded yellow sandstones with conglomerate lenses, coquinaceous horizons and green sandstones at top that include concretionary nodules",sandstone,"bioturbation,glauconitic,green,yellow",,,Y,,,,,,marine indet.,,,"macrofossils,mesofossils",some,some,,,,,,body,variable,parautochthonous,,,,,,,frequent,,,,taxonomic,survey of museum collection,,,,,R. Casamiquela,1950,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"R. A. Otero and J. P. O'Gorman. 2013. Identification of the first postcranial skeleton of Aristonectes Cabrera (Plesiosauroidea, Elasmosauridae) from the upper Maastrichtian of the south-eastern Pacific, based on a bivariate graphic analysis. Cretaceous Research 41:86-89"
1243361,occ,,,150921,Euclastes sp.,genus,67331,,Euclastes,,genus,67331,Late Maastrichtian,,70.6,66,Parham et al.,2014,50610,Chordata,Reptilia,Testudines,Pancheloniidae,Euclastes,,,1,specimens,-72.977776,-36.594444,"CocholgÌ_e village, sea coast",,,CL,Biobio,,stated in text,seconds,small collection,"The specimen documented here was discovered on the sea coast at the village of CocholgÌ_e (36å_35'40''S; 72å_58'40''W), a coastal hamlet located in the BiobÌ_o Region, 25 km north of ConcepciÌ_n, and approximately 400 km S of Santiago, in central Chile. Turtle and plesiosaur found ca. 1 m apart.",gp_mid,-59.01,-35.95,291,CL,,Quiriquina,,,group of beds,,,,,,,,"The sediments exposed along the coast north and south of Cocholgue are Maastrichtian to Paleogene in age and include complete and well-exposed sections of the Quiriquina Formation (BirÌ_-BagÌ_czky, 1982; Stinnesbeck, 1986). Cocholgue was designated a paratype locality of the Quiriquina Formation by BirÌ_-BagÌ_czky (1982)...The Quiriquina Formation was initially considered to be Campanian‰ÛÒMaastrichtian in age based on abundant and diverse ammonoids and bivalves (e.g., BirÌ_-BagÌ_czky, 1982), but subsequent revisions of the ammonoid assemblage refined the age to Maastrichtian (Stinnesbeck, 1986) and then to upper Maastrichtian (Stinnesbeck, 1996; Salazar et al., 2010; Stinnesbeck et al., 2012)...The holotype specimen was found in upper levels of the formation, around 5 m below the contact with the overlying Curanilahue Formation (Eocene), being the youngest occurrence of a plesiosaurian in the unit","The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m\r\n""The unit is comprised by a basal fossiliferous microconglomerate and cross-bedded yellow sandstone, directly overlying a paleocliff of Paleozoic slates. The basal transgressive sand and conglomerate horizon is between 1.5 and 2 m thick and contains marine invertebrates. The upper levels comprise bioturbated glauconitic sandstone and siltstone with sandy calcareous concretions that reach a thickness of 45 m (Fig. 2). The fossil-bearing level is placed in the upper portion of the unit, about 5 m below the erosive contact with the Curanilahue Formation of Eocene age.""",sandstone,"bioturbation,concretionary,glauconitic",,,,sandstone,"""cross stratification"",yellow",,calcareous,Y,marine indet.,,,macrofossils,some,some,,,,,,body,good,parautochthonous,,,,,,,occasional,,,,taxonomic,"surface (float),surface (in situ),field collection",,,,,M. E. Suarez,2001‰ÛÒ,"The present specimen was recovered in two excavations at the beach near CocholgÌ_e. In 2001, one of the authors (M.E.S.) collected a partial skull, mandibular fragments, and twelve anterior cervical vertebrae that were exposed in the intertidal zone. The anterior portion was already lost due to erosion. This material was later described by SuÌÁrez and Fritis (2002) and referred to the genus Aristonectes. Species-level identification was precluded at that time due to the lack of preparation. A second excavation was independently executed at the same site in early 2009 and was carried out by a team of the\r\nUniversidad de ConcepciÌ_n (Chile) and the Institut fur Geowissenschaften, UniversitÌ_t Heidelberg (Germany). This excavation recovered 119 blocks of sandstone, most of them with bony material, some damaged due the degradation of the bones by periodic seawater immersion that turned the more delicate portions into brittle surfaces. Also, several contacts were lost as sandstone blocks were cut out of the beach with a rock saw at low tide. The precise location of both excavations (skull in 2001 and postcranial skeleton in 2009) was identified during 2009 by two of the authors (R.A.O., D.R.R.), confirming that they were recovered from the same stratigraphic layer and separated by a distance of only 1.5 m. The taphonomic distribution of bones was consistent in the two excavations, indicating a north-south directed dispersal pattern of the skeleton (Fig. 2), with the skull and anterior vertebrae directed to the south and the trunk to the north. Bones recovered in each excavation are anatomically complementary, also indicating that they result from a single skeleton, and despite intensive searches on site no other vertebrate remains were observed, further suggesting that both excavations produced material from a single individual. Finally, measurements of the cervical centra (including correlated VLI indexes sensu Brown, 1981; O'Keefe and Hiller, 2006), and taphonomic features such as a similar pattern of distortion with cervical vertebrae crushed to the right side, are also consistent with a single individual",,marine,,actively mobile,aquatic,,omnivore,oviparous,,hydroxyapatite,,,,vertebrate,"J. F. Parham, R. A. Otero, and M. E. SuÌÁrez. 2014. A sea turtle skull from the Cretaceous of Chile with comments on the taxonomy and biogeography of Euclastes (formerly Osteopygis). Cretaceous Research 49:181-189"
1340364,occ,,,181059,Elasmosauridae indet.,family,38175,,Elasmosauridae,,family,38175,Late Maastrichtian,,70.6,66,Bogan et al.,2016,60138,Chordata,Reptilia,Plesiosauria,Elasmosauridae,,,,1,individuals,-72.044167,-50.269169,El Calafate airport,,Lago Argentino,AR,Santa Cruz,,stated in text,seconds,small collection,"On S margin of Argentino Lake (= Lago Argentino), ca. 500 m N of the International Airport of El Calafate City (S50å¡ 16' 9"", W72å¡ 02' 39"")",gp_mid,-62.75,-49.37,291,AR,,Calafate,,,bed,,,,,,,,upper levels of formation,"""sandstones with occasional beds of conglomerates and very few glauconitic mudstones, showing a typically greenish coloration""",sandstone,green,lithified,,Y,conglomerate,,,,,transition zone/lower shoreface,,"""inter- to subtidal deposits under an estuarine regime""","macrofossils,mesofossils",,some,teeth,,,,,body,good,parautochthonous,,,,,,,,,,,taxonomic,"selective quarrying,surface (in situ),mechanical,field collection",,,,,,,,,marine,,actively mobile,aquatic,,carnivore,viviparous,,hydroxyapatite,,,,vertebrate,"S. Bogan, F. L. Agnolin, and F. E. Novas. 2016. New selachian records from the Upper Cretaceous of southern Patagonia: paleobiogeographical implications and the description of a new taxon. Journal of Vertebrate Paleontology 36(3):e1105235:1-9"
146081,occ,,,12855,Coelurosauria indet.,suborder,53940,,Coelurosauria,,suborder,53940,Maastrichtian,,72.1,66,Gayet et al.,1991,19317,Chordata,Saurischia,Avetheropoda,,,,,1,specimens,-65.449997,-17.855556,Pajcha Pata,,Pajchapata,BO,Cochabamba,,based on nearby landmark,seconds,outcrop,"About 40 km SE of Cochabamba, 1 km NE of Pajcha Pata, midway along Cliza-Anzaldo Road",gp_mid,-46.94,-18.88,201,BO,,El Molino,,,member,,,,,,,,"The fossils described in this paper occur about 30 m above the base of the El Molino Formation. This is in the base of the upper part of the Lower Member of the El Molino Formation\r\n\r\nBased on a detailed study of the magnetostratigraphy of the El Molino Formation at the La Palca stratotype section near Potos, and applying sequence stratigraphic methods for correlating with the Pajcha Pata section, the fossil bed is 68.4 Ma (Sempere et al., 1997, following the time scale of [Cande and Kent, 1992] and [Cande and Kent, 1995]).","The fossiliferous unit is about 3-m thick, and consists of red to yellow, fine- to medium-grained sandstone.The bed represents a broad channel that can be followed for about 2 km to the northeast of Pajcha Pata.",sandstone,"fine,medium,red,yellow",,,Y,,,,,,estuary/bay,,The bed was deposited during a sharp and short regressive phase of the dominantly marine-influenced Lower El Molino at a time when deposition rates for the El Molino were highest. The channel sands derive from a large northeasterly draining river system,"macrofossils,mesofossils",,,,,,,,body,,,,,,,,,,,,,taxonomic,"bulk,surface (float),sieve,field collection",,some macrofossils,,,"Marshall, Gayet and Meunier","1989, 1994","Museo de Historia Natural de Cochabamba, Cochabamba, Bolivia (MHNC) collection","The fossil remains found at Pajcha Pata are mostly vertebrates. Nevertheless, a small number of invertebrates and plants have been recovered. They are generally very small and poorly preserved. There are gastropods (internal casts that seem identical to those found at Vila Vila21 and Tiupampa28), and Bryozoa. The flora is composed of charophytes. Some fish taxa (Gasteroclupea, Atherinomorpha), already reported at Pajcha Pata ( [Gayet, 1991] and [Gayet et al., 1991]) do not come from the main level but are from the area that includes this locality discussed in this paper. Consequently, they are not discussed in this present work.",terrestrial,,actively mobile,ground dwelling,,carnivore,"oviparous, dispersal=direct/internal,mobile","accretion,modification of parts",hydroxyapatite,compact or dense,,,vertebrate,"M. Gayet, L. G. Marshall, and T. Sempere. 1991. The Mesozoic and Paleocene vertebrates of Bolivia and their stratigraphic context: a review. In R. Suarez-Soruco (ed.), Fosiles y Facies de Bolivia. Volumen 1‰ÛÓVertebrados. Revista TÌ©cnica de YPFB 12(3-4):393-433"
